Instance_ID,Actual_Class,Predicted_Class,Contrast_Class,Counterfactual_Rules,Prediction_Confidence,Confidence,Fidelity,Time_Taken(s)
4484,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,72.2%,0.12
4485,<=50K,<=50K,>50K,N/A,0.9925773195876288,100.0%,65.8%,0.14
4486,>50K,>50K,<=50K,relationship_Unmarried <= 0.143,0.6,100.0%,76.6%,0.10
4487,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,63.8%,0.10
4488,<=50K,<=50K,>50K,N/A,0.9168674698795181,100.0%,72.0%,0.16
4489,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,72.0%,0.13
4490,>50K,>50K,<=50K,N/A,0.6,100.0%,65.8%,0.13
4491,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,68.2%,0.12
4492,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,69.8%,0.12
4493,<=50K,<=50K,>50K,workclass_Self-emp-not-inc <= 0.074 and marital-status_Never-married > 0.148,0.9657786441412173,100.0%,63.0%,0.10
4494,>50K,>50K,<=50K,N/A,1.0,0.0%,32.6%,0.13
4495,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,65.8%,0.13
4496,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,66.6%,0.10
4497,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,68.2%,0.13
4498,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,67.8%,0.11
4499,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,69.4%,0.11
4500,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,70.0%,0.14
4501,<=50K,<=50K,>50K,race_Amer-Indian-Eskimo <= 0.05 and capital-gain <= 1781.326,0.7173155582487502,100.0%,69.6%,0.13
4502,<=50K,<=50K,>50K,N/A,1.0,0.0%,69.0%,0.10
4503,<=50K,<=50K,>50K,N/A,0.9881516587677726,0.0%,64.6%,0.10
4504,<=50K,>50K,<=50K,marital-status_Widowed <= 0.216 and education > -0.061,0.6795698924731183,100.0%,68.6%,0.15
4505,>50K,<=50K,>50K,relationship_Unmarried <= 0.352 and workclass_Private > 0.463,0.7173155582487502,100.0%,68.4%,0.13
4506,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,69.2%,0.10
4507,<=50K,<=50K,>50K,occupation_? > -0.128,0.7173155582487502,100.0%,61.8%,0.11
4508,>50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,71.2%,0.10
4509,<=50K,<=50K,>50K,N/A,1.0,0.0%,69.2%,0.10
4510,<=50K,<=50K,>50K,N/A,0.9881516587677726,0.0%,70.8%,0.10
4511,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,67.8%,0.11
4512,>50K,>50K,<=50K,N/A,1.0,100.0%,66.2%,0.12
4513,<=50K,<=50K,>50K,N/A,0.8410493827160493,0.0%,68.2%,0.09
4514,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,71.2%,0.14
4515,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,70.2%,0.12
4516,>50K,>50K,<=50K,relationship_Other-relative <= 0.083,0.6795698924731183,100.0%,67.0%,0.10
4517,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,69.4%,0.13
4518,<=50K,<=50K,>50K,N/A,1.0,0.0%,62.2%,0.11
4519,<=50K,<=50K,>50K,N/A,1.0,0.0%,71.2%,0.10
4520,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,69.2%,0.11
4521,>50K,>50K,<=50K,N/A,0.6795698924731183,0.0%,29.8%,0.13
4522,<=50K,<=50K,>50K,N/A,1.0,0.0%,66.6%,0.11
4523,<=50K,>50K,<=50K,N/A,0.6,100.0%,57.4%,0.14
4524,<=50K,<=50K,>50K,N/A,0.9464882943143813,0.0%,66.4%,0.13
4525,>50K,>50K,<=50K,N/A,0.6,100.0%,69.8%,0.13
4526,>50K,>50K,<=50K,N/A,0.6,100.0%,68.4%,0.15
4527,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,70.2%,0.11
4528,>50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,68.0%,0.10
4529,<=50K,<=50K,>50K,marital-status_Never-married <= 0.349,0.7173155582487502,100.0%,53.4%,0.10
4530,>50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,67.0%,0.10
4531,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,70.4%,0.09
4532,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,71.4%,0.10
4533,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,71.2%,0.10
4534,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,69.4%,0.16
4535,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,72.2%,0.12
4536,<=50K,<=50K,>50K,N/A,0.9925773195876288,100.0%,44.2%,0.11
4537,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,67.4%,0.24
4538,<=50K,<=50K,>50K,occupation_Transport-moving > -0.165,1.0,100.0%,70.0%,0.12
4539,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,71.0%,0.11
4540,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,67.0%,0.15
4541,<=50K,<=50K,>50K,N/A,1.0,0.0%,68.8%,0.13
4542,<=50K,<=50K,>50K,relationship_Other-relative > -0.115,0.9881516587677726,100.0%,63.0%,0.13
4543,<=50K,<=50K,>50K,N/A,0.9881516587677726,0.0%,67.2%,0.10
4544,>50K,>50K,<=50K,N/A,1.0,100.0%,64.6%,0.11
4545,>50K,<=50K,>50K,workclass_State-gov <= 0.083 and occupation_Machine-op-inspct > -0.3,0.9168674698795181,100.0%,70.8%,0.11
4546,>50K,<=50K,>50K,N/A,0.5720930232558139,0.0%,68.8%,0.12
4547,<=50K,<=50K,>50K,N/A,0.9464882943143813,0.0%,66.4%,0.11
4548,>50K,>50K,<=50K,N/A,0.9834710743801653,0.0%,30.6%,0.11
4549,>50K,>50K,<=50K,N/A,1.0,0.0%,33.8%,0.11
4550,>50K,<=50K,>50K,race_White > 0.439,0.7173155582487502,100.0%,62.6%,0.11
4551,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,68.4%,0.10
4552,>50K,>50K,<=50K,N/A,0.9834710743801653,0.0%,30.4%,0.14
4553,<=50K,<=50K,>50K,capital-gain <= 3961.792,0.9657786441412173,100.0%,86.4%,0.15
4554,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,70.0%,0.09
4555,<=50K,<=50K,>50K,N/A,1.0,0.0%,68.4%,0.11
4556,>50K,>50K,<=50K,N/A,1.0,0.0%,31.0%,0.12
4557,<=50K,<=50K,>50K,N/A,1.0,0.0%,68.4%,0.12
4558,<=50K,<=50K,>50K,N/A,0.7173155582487502,100.0%,64.2%,0.12
4559,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,66.6%,0.18
4560,>50K,>50K,<=50K,N/A,0.9834710743801653,0.0%,29.6%,0.10
4561,>50K,>50K,<=50K,N/A,1.0,0.0%,30.6%,0.10
4562,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,88.0%,0.12
4563,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,66.6%,0.11
4564,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,72.8%,0.11
4565,<=50K,<=50K,>50K,capital-gain <= 2409.94,0.7173155582487502,100.0%,75.2%,0.13
4566,>50K,>50K,<=50K,capital-gain > 4028.372,1.0,100.0%,86.4%,0.13
4567,>50K,<=50K,>50K,capital-gain <= 4140.344,0.7173155582487502,100.0%,84.0%,0.11
4568,<=50K,<=50K,>50K,marital-status_Widowed <= 0.074 and capital-loss > -103.571,0.7173155582487502,100.0%,58.8%,0.13
4569,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,67.4%,0.12
4570,>50K,>50K,<=50K,N/A,0.6235294117647059,0.0%,30.4%,0.11
4571,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,75.6%,0.11
4572,<=50K,<=50K,>50K,marital-status_Married-AF-spouse > -0.034 and occupation_Craft-repair <= 0.046,0.9925773195876288,100.0%,67.0%,0.13
4573,>50K,>50K,<=50K,N/A,0.7142857142857143,0.0%,34.0%,0.10
4574,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,67.0%,0.11
4575,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,66.2%,0.11
4576,<=50K,<=50K,>50K,N/A,1.0,0.0%,68.8%,0.09
4577,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,88.6%,0.10
4578,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,68.8%,0.11
4579,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,67.6%,0.11
4580,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,69.6%,0.10
4581,>50K,>50K,<=50K,N/A,0.9834710743801653,0.0%,35.8%,0.13
4582,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,71.4%,0.11
4583,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,68.0%,0.12
4584,>50K,>50K,<=50K,N/A,1.0,0.0%,30.8%,0.14
4585,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,75.8%,0.14
4586,<=50K,<=50K,>50K,capital-gain <= 763.303,0.7173155582487502,100.0%,70.2%,0.11
4587,>50K,>50K,<=50K,N/A,0.6,100.0%,61.6%,0.14
4588,>50K,>50K,<=50K,N/A,1.0,0.0%,27.4%,0.11
4589,>50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,67.8%,0.11
4590,<=50K,<=50K,>50K,N/A,1.0,0.0%,77.8%,0.15
4591,>50K,<=50K,>50K,N/A,0.9657786441412173,100.0%,84.6%,0.13
4592,<=50K,<=50K,>50K,occupation_Sales > 0.522 and capital-gain <= 1096.942,1.0,100.0%,69.8%,0.12
4593,>50K,>50K,<=50K,N/A,1.0,0.0%,31.0%,0.11
4594,<=50K,<=50K,>50K,N/A,1.0,0.0%,64.2%,0.10
4595,<=50K,<=50K,>50K,race_Black > -0.141,0.7173155582487502,100.0%,67.0%,0.11
4596,>50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,72.6%,0.10
4597,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,70.6%,0.10
4598,>50K,>50K,<=50K,workclass_Self-emp-not-inc <= 0.187 and marital-status_Married-civ-spouse > 0.371,0.6,100.0%,66.4%,0.10
4599,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,68.2%,0.10
4600,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,69.0%,0.10
4601,>50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,69.0%,0.10
4602,>50K,>50K,<=50K,N/A,0.9834710743801653,0.0%,33.8%,0.10
4603,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,68.8%,0.10
4604,<=50K,<=50K,>50K,hours-per-week > 31.066,0.9657786441412173,100.0%,61.8%,0.10
4605,<=50K,<=50K,>50K,N/A,1.0,0.0%,71.4%,0.09
4606,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,67.4%,0.09
4607,<=50K,<=50K,>50K,N/A,0.7173155582487502,100.0%,56.0%,0.11
4608,<=50K,<=50K,>50K,race_Black <= 0.181 and occupation_Machine-op-inspct > -0.079,0.9925773195876288,100.0%,68.4%,0.10
4609,>50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,83.2%,0.11
4610,<=50K,<=50K,>50K,marital-status_Married-AF-spouse > -0.029,0.5720930232558139,100.0%,64.2%,0.11
4611,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,66.6%,0.09
4612,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,68.4%,0.09
4613,<=50K,<=50K,>50K,N/A,0.8410493827160493,0.0%,72.0%,0.10
4614,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,68.2%,0.12
4615,<=50K,<=50K,>50K,workclass_State-gov > -0.195 and relationship_Own-child > -0.334,0.9925773195876288,100.0%,65.8%,0.11
4616,>50K,<=50K,>50K,capital-gain <= 4004.258,0.7173155582487502,100.0%,84.6%,0.11
4617,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,67.4%,0.11
4618,>50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,67.8%,0.11
4619,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,70.2%,0.11
4620,<=50K,<=50K,>50K,occupation_Machine-op-inspct > -0.271,0.9168674698795181,100.0%,65.4%,0.10
4621,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,71.0%,0.11
4622,<=50K,<=50K,>50K,relationship_Not-in-family > -0.387 and workclass_Self-emp-not-inc > -0.068,0.7173155582487502,100.0%,68.0%,0.10
4623,<=50K,<=50K,>50K,N/A,0.9881516587677726,0.0%,69.6%,0.10
4624,>50K,>50K,<=50K,N/A,0.6,100.0%,88.4%,0.12
4625,<=50K,>50K,<=50K,N/A,0.6795698924731183,0.0%,31.4%,0.10
4626,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,70.8%,0.11
4627,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,73.0%,0.12
4628,<=50K,<=50K,>50K,workclass_Private > 0.151,0.9925773195876288,100.0%,66.0%,0.15
4629,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,69.2%,0.11
4630,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,68.6%,0.10
4631,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,79.0%,0.12
4632,<=50K,<=50K,>50K,capital-gain <= 4681.93,0.9925773195876288,100.0%,78.4%,0.10
4633,<=50K,<=50K,>50K,hours-per-week <= 41.26,0.7173155582487502,100.0%,59.8%,0.10
4634,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,68.4%,0.09
4635,<=50K,<=50K,>50K,N/A,0.9464882943143813,0.0%,65.4%,0.09
4636,>50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,64.8%,0.10
4637,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,69.0%,0.10
4638,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,66.6%,0.10
4639,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,84.4%,0.15
4640,<=50K,<=50K,>50K,relationship_Unmarried <= 0.198,0.7173155582487502,100.0%,80.0%,0.11
4641,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,66.4%,0.09
4642,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,67.0%,0.10
4643,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,89.6%,0.11
4644,<=50K,<=50K,>50K,occupation_Craft-repair > -0.246,0.9657786441412173,100.0%,65.8%,0.11
4645,<=50K,<=50K,>50K,capital-gain <= 1288.528,0.9925773195876288,100.0%,72.6%,0.10
4646,<=50K,<=50K,>50K,N/A,0.7173155582487502,100.0%,48.0%,0.11
4647,>50K,<=50K,>50K,capital-loss <= 70.295 and relationship_Other-relative > -0.176,0.7173155582487502,100.0%,70.4%,0.10
4648,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,68.4%,0.10
4649,<=50K,<=50K,>50K,N/A,1.0,0.0%,68.2%,0.11
4650,<=50K,>50K,<=50K,N/A,0.6795698924731183,0.0%,31.8%,0.10
4651,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,69.0%,0.09
4652,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,69.4%,0.10
4653,>50K,>50K,<=50K,N/A,1.0,0.0%,31.4%,0.09
4654,>50K,<=50K,>50K,occupation_Tech-support > -0.233,0.7173155582487502,100.0%,79.2%,0.12
4655,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,65.6%,0.13
4656,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,74.0%,0.11
4657,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,68.4%,0.11
4658,<=50K,<=50K,>50K,occupation_Tech-support > -0.026 and relationship_Not-in-family > -0.165,0.9925773195876288,100.0%,72.4%,0.15
4659,<=50K,<=50K,>50K,N/A,1.0,100.0%,65.8%,0.12
4660,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,69.8%,0.10
4661,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,71.0%,0.09
4662,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,64.6%,0.10
4663,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,70.8%,0.09
4664,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,69.6%,0.10
4665,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,66.6%,0.10
4666,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,70.2%,0.10
4667,>50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,80.4%,0.10
4668,<=50K,<=50K,>50K,N/A,0.9464882943143813,0.0%,67.6%,0.10
4669,>50K,>50K,<=50K,N/A,0.6795698924731183,100.0%,75.2%,0.15
4670,>50K,>50K,<=50K,N/A,0.6,0.0%,31.8%,0.11
4671,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,69.0%,0.12
4672,<=50K,<=50K,>50K,workclass_? > -0.122,0.9657786441412173,100.0%,63.0%,0.15
4673,>50K,>50K,<=50K,N/A,0.6,100.0%,67.8%,0.12
4674,<=50K,<=50K,>50K,relationship_Wife <= 0.146 and workclass_Federal-gov > -0.045,0.9168674698795181,100.0%,68.8%,0.13
4675,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,68.0%,0.10
4676,>50K,>50K,<=50K,N/A,1.0,100.0%,59.2%,0.11
4677,<=50K,<=50K,>50K,marital-status_Divorced <= 0.024 and occupation_Farming-fishing > -0.197,0.9925773195876288,100.0%,70.0%,0.11
4678,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,68.2%,0.14
4679,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,66.2%,0.14
4680,<=50K,<=50K,>50K,race_White > 0.759 and occupation_? > -0.217,0.9925773195876288,100.0%,71.8%,0.12
4681,>50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,71.2%,0.11
4682,<=50K,<=50K,>50K,N/A,0.5720930232558139,0.0%,67.2%,0.13
4683,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,65.8%,0.11
4684,<=50K,<=50K,>50K,N/A,1.0,0.0%,68.8%,0.16
4685,<=50K,>50K,<=50K,N/A,0.6,100.0%,56.6%,0.15
4686,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,82.8%,0.16
4687,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,68.8%,0.15
4688,>50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,67.0%,0.11
4689,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,68.2%,0.10
4690,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,66.8%,0.14
4691,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,70.0%,0.13
4692,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,68.0%,0.12
4693,>50K,>50K,<=50K,N/A,0.8,0.0%,30.2%,0.14
4694,<=50K,<=50K,>50K,N/A,0.8410493827160493,0.0%,71.0%,0.14
4695,<=50K,<=50K,>50K,occupation_Machine-op-inspct > -0.087,0.9925773195876288,100.0%,67.2%,0.14
4696,<=50K,<=50K,>50K,N/A,1.0,0.0%,70.6%,0.12
4697,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,68.4%,0.10
4698,>50K,>50K,<=50K,N/A,0.9834710743801653,0.0%,30.4%,0.13
4699,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,69.4%,0.16
4700,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,69.0%,0.11
4701,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,68.2%,0.11
4702,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,69.0%,0.10
4703,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,68.4%,0.10
4704,>50K,>50K,<=50K,capital-gain > 2262.906,0.9347826086956522,100.0%,77.8%,0.10
4705,>50K,>50K,<=50K,N/A,1.0,0.0%,33.8%,0.10
4706,>50K,>50K,<=50K,education <= 0.025,0.6795698924731183,100.0%,66.2%,0.10
4707,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,66.6%,0.10
4708,<=50K,<=50K,>50K,occupation_Handlers-cleaners > -0.252 and race_Asian-Pac-Islander <= 0.048,0.9168674698795181,100.0%,65.8%,0.11
4709,>50K,<=50K,>50K,capital-gain <= 5112.814,0.7173155582487502,100.0%,90.4%,0.11
4710,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,70.8%,0.10
4711,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,70.2%,0.09
4712,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,71.2%,0.13
4713,<=50K,>50K,<=50K,N/A,0.6795698924731183,0.0%,30.0%,0.11
4714,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,67.0%,0.11
4715,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,65.6%,0.14
4716,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,72.2%,0.11
4717,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,71.4%,0.11
4718,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,75.4%,0.13
4719,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,70.8%,0.14
4720,>50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,71.0%,0.13
4721,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,66.6%,0.11
4722,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,62.6%,0.15
4723,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,68.2%,0.14
4724,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,72.4%,0.13
4725,>50K,>50K,<=50K,N/A,0.8709677419354839,0.0%,32.2%,0.12
4726,<=50K,<=50K,>50K,race_Amer-Indian-Eskimo <= 0.053 and capital-gain <= 1618.69,0.7173155582487502,100.0%,71.6%,0.12
4727,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,66.8%,0.11
4728,<=50K,<=50K,>50K,N/A,0.9464882943143813,0.0%,70.4%,0.09
4729,<=50K,<=50K,>50K,N/A,1.0,0.0%,66.6%,0.13
4730,<=50K,<=50K,>50K,N/A,1.0,0.0%,70.6%,0.10
4731,<=50K,<=50K,>50K,N/A,1.0,0.0%,71.4%,0.13
4732,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,69.4%,0.14
4733,<=50K,<=50K,>50K,race_Amer-Indian-Eskimo > -0.031 and occupation_Armed-Forces <= 0.001,0.7173155582487502,100.0%,64.2%,0.12
4734,>50K,>50K,<=50K,N/A,1.0,0.0%,34.0%,0.10
4735,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,69.8%,0.10
4736,<=50K,<=50K,>50K,N/A,0.8410493827160493,0.0%,67.8%,0.09
4737,>50K,>50K,<=50K,N/A,1.0,0.0%,31.4%,0.09
4738,>50K,>50K,<=50K,N/A,0.6,0.0%,30.6%,0.10
4739,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,68.2%,0.10
4740,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,62.6%,0.10
4741,<=50K,>50K,<=50K,N/A,0.6795698924731183,100.0%,69.0%,0.13
4742,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,66.0%,0.11
4743,>50K,<=50K,>50K,relationship_Own-child > -0.178,0.7173155582487502,100.0%,71.8%,0.15
4744,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,69.2%,0.13
4745,<=50K,<=50K,>50K,capital-gain <= 2453.003,0.7173155582487502,100.0%,74.6%,0.12
4746,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,68.2%,0.11
4747,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,69.8%,0.16
4748,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,71.4%,0.11
4749,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,67.2%,0.10
4750,>50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,67.2%,0.14
4751,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,66.0%,0.14
4752,>50K,>50K,<=50K,N/A,0.6,100.0%,88.8%,0.13
4753,>50K,>50K,<=50K,N/A,0.6795698924731183,100.0%,68.4%,0.15
4754,<=50K,<=50K,>50K,hours-per-week > 16.063,1.0,100.0%,67.6%,0.13
4755,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,73.6%,0.10
4756,>50K,>50K,<=50K,N/A,0.6,100.0%,86.4%,0.11
4757,>50K,<=50K,>50K,occupation_Sales > -0.198 and sex > 0.315,0.9168674698795181,100.0%,68.2%,0.12
4758,>50K,>50K,<=50K,N/A,1.0,100.0%,61.4%,0.10
4759,<=50K,<=50K,>50K,capital-gain <= 2914.246,1.0,100.0%,79.8%,0.12
4760,<=50K,<=50K,>50K,relationship_Not-in-family > -0.048 and education <= 0.264,0.9925773195876288,100.0%,67.2%,0.12
4761,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,68.6%,0.10
4762,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,68.2%,0.09
4763,<=50K,>50K,<=50K,N/A,0.6795698924731183,0.0%,25.4%,0.15
4764,>50K,<=50K,>50K,capital-gain <= 1492.53,0.7173155582487502,100.0%,72.8%,0.25
4765,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,68.2%,0.11
4766,>50K,<=50K,>50K,occupation_Machine-op-inspct > -0.296,0.7173155582487502,100.0%,60.2%,0.11
4767,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,57.4%,0.10
4768,<=50K,<=50K,>50K,N/A,0.9925773195876288,100.0%,71.2%,0.11
4769,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,66.2%,0.10
4770,>50K,>50K,<=50K,N/A,1.0,0.0%,31.6%,0.10
4771,<=50K,<=50K,>50K,race_Other > -0.058 and marital-status_Married-spouse-absent > -0.048,0.9925773195876288,100.0%,68.6%,0.13
4772,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,71.8%,0.12
4773,<=50K,>50K,<=50K,N/A,0.6,0.0%,30.8%,0.13
4774,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,67.8%,0.12
4775,<=50K,>50K,<=50K,N/A,0.6795698924731183,0.0%,34.8%,0.11
4776,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,66.6%,0.12
4777,<=50K,<=50K,>50K,N/A,1.0,0.0%,64.8%,0.11
4778,>50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,72.8%,0.11
4779,>50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,70.0%,0.11
4780,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,69.2%,0.16
4781,<=50K,<=50K,>50K,N/A,1.0,0.0%,68.2%,0.11
4782,<=50K,>50K,<=50K,N/A,0.6,0.0%,82.0%,0.12
4783,>50K,>50K,<=50K,N/A,0.9834710743801653,0.0%,34.4%,0.10
4784,<=50K,<=50K,>50K,workclass_Private > -0.161,0.7173155582487502,100.0%,70.6%,0.10
4785,<=50K,<=50K,>50K,capital-gain <= 6778.818,0.9925773195876288,100.0%,87.6%,0.11
